高貴なるおてんば娘 ティルテュ,Tailtiu: B19-073N Fire Emblem 0 Cipher FE Booster 19 Genealogy Holy War
剣聖の末裔 スカサハ,Ulster : B19-075N Fire Emblem 0 Cipher FE Booster 19 Genealogy Holy War
血気盛んな剣姫 ラクチェ,Larcei : B19-077N Fire Emblem 0 Cipher FE Booster 19 Genealogy Holy War
剣聖の末裔 ラクチェ,Larcei : B19-078N Fire Emblem 0 Cipher FE Booster 19 Genealogy Holy War
解放軍のシスター ラナ,Lana: B19-080N Fire Emblem 0 Cipher FE Booster 19 Genealogy Holy War
黒衣の魔剣騎 アレス,Ares : B19-084N Fire Emblem 0 Cipher FE Booster 19 Genealogy Holy War
無邪気な闖入者 デイジー,
コノートのヒットマン アサエロ,Asaello : B19-088N Fire Emblem 0 Cipher FE Booster 19 Genealogy Holy War
見守る姉騎士 マーニャ,Manya : B19-098N Fire Emblem 0 Cipher FE Booster 19 Genealogy Holy War
混沌に迫る稀種蒐集 ニーヴ,Niamh : B19-099N Fire Emblem 0 Cipher FE Heroes Booster Series 19
招かれざる閲覧者 ニーヴ,Niamh : B19-100N Fire Emblem 0 Cipher FE Heroes Booster Series 19
二つの故郷を持つ王子 カムイ（男）,Corrin (Male) B20-003N  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE
二つの故郷を持つ王女 カムイ（女）,
白き王子の娘 カンナ（女）,Kana (Female) B20-007N  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE
黒き王女の息子 カンナ（男）,Kana (Male) B20-009N  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE
武士道を重んじる騎士 リョウマ,Ryoma B20-011N  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
暗姫との異文化交流 サクラ,Sakura B20-013N  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
百の武芸を知る男 サイゾウ,Saizo B20-015N  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
天翔ける少女剣士 カザハナ,Hana B20-017N  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
王城兵となった令嬢 ユウギリ,Reina B20-019N  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
魔道に目覚めた王子 キサラギ,Kiragi B20-021N  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
騎士道を生きる侍 マークス,Xander B20-024N  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
白姫との異文化交流 エリーゼ,Elise B20-026N  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
憧れの忍装束 ピエリ,Peri B20-028N  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
重装のヒーロー ハロルド,Arthur (Nohr) B20-030N  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
隠棲の幼女 ニュクス,Nyx B20-032N  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
暗夜のファッションリーダー フォレオ,Forrest B20-034N  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
語られざる世界で ギュンター,Gunter B20-036N  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
蘇る篤き友情 サイラス,
「誓い」の生まれた日 サイラス,Silas B20-039N  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
シュヴァリエの赤竜騎 クリムゾン,Scarlet B20-041N  Fire Emblem 0 Cipher Mint Booster 20 If Fates FE Heroes
闇魔術修行中 ユズ,Yuzu B20-049N  Fire Emblem 0 Cipher Mint Booster 20 FE Heroes
黒軍の乙女将軍 ミカヤ,Micaiah B20-052N Fire Emblem 0 Cipher Mint Booster 20 Path Radiance FE Heroes
デインを救う乙女 ミカヤ,Micaiah B20-053N Fire Emblem 0 Cipher Mint Booster 20 Path Radiance FE Heroes
ネヴァサの少年盗賊 サザ,Sothe B20-055N Fire Emblem 0 Cipher Mint Booster 20 Path Radiance FE Heroes
神剣を継ぐ青年 アイク,Ike B20-057N Fire Emblem 0 Cipher Mint Booster 20 Path Radiance FE Heroes
暁の団の見習い剣士 エディ,
暁の団の見習い弓兵 レオナルド,
純朴なシスター ローラ,Laura B20-063N Fire Emblem 0 Cipher Mint Booster 20 Path Radiance FE Heroes
闊達な槍兵士 ブラッド,
旅する重装少女 メグ,
解放軍の竜騎士 ジル,
砂漠の国の王女 ニケ,
賢王の忘れ形見 エリンシア,Elincia B20-073N Fire Emblem 0 Cipher Mint Booster 20 Path Radiance FE Heroes
荷運びの竜騎士 ハール,
裏路地の稼ぎ屋 ヘザー,
流麗なる忠剣 ルキノ,Heather B20-081N + 082N Fire Emblem 0 Cipher Mint Booster 20 Path Radiance FE
デルブレー家の姉剣士 ルキノ,
デルブレー家の弟騎士 ジョフレ,Geoffrey B20-084N Fire Emblem 0 Cipher Mint Booster 20 Path Radiance FE Heroes
蒼炎を継ぐ少女 ミスト,Mist B20-086N Fire Emblem 0 Cipher Mint Booster 20 Path Radiance FE Heroes
デインの後継者 ペレアス,Pelleas B20-089N Fire Emblem 0 Cipher Mint Booster 20 Path Radiance FE Heroes
美の庇護者 オリヴァー,Oliver B20-090HN Fire Emblem 0 Cipher Mint Booster 20 Path Radiance FE Heroes
今日は東に明日は西に ランド,
報讐の青獅子 ディミトリ,
寡黙なる忠義 ドゥドゥー,
ロナート領主の養子 アッシュ,Ashe B21-008N Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
女癖の悪い槍兵 シルヴァン,Sylvain B21-010N Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
心温かき修道女 メルセデス,
品行方正な女兵士 イングリット,Ingrid B21-015N Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
世界を繋ぐ金鹿 クロード（フォドラ）,Claude B21-017N Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
赤薔薇の貴公子 ローレンツ,Lorenz B21-020N Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
鍛錬を欠かさぬ青年 ラファエル,Raphael B21-022N Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
勤勉な天才魔道士 リシテア,Lysithea B21-025N Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
ゴネリル家の公女 ヒルダ,Hilda B21-028N Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
師匠の思い出を胸に レオニ?,Leonie B21-030N Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
精霊の加護を纏う姫 ペトラ,Petra B21-033N Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
美しき賊の頭領 ユーリス,Yuri B21-035N Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
灰狼の学級のリーダー ユーリス,Yuri B21-036N Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
アダルブレヒト家の暴れん坊 バ...,Balthus B21-038N Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
ヌーヴェル家のお嬢様 コンスタンツェ,Constance B21-040N Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
魔獣を呼ぶ少女 ハピ,Hapi B21-042N Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
異郷の傭兵 シャミア,
仮面の剣術教師 イエリッツァ,Jeritza B21-045N Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
重装の釣り騎士 バルジャン,Valjean B21-050N Fire Emblem 0 Cipher FE Mint Booster Series 21 Three Houses
フェレ侯爵家の嫡男 エリウッド,Eliwood B21-052N Fire Emblem 0 Cipher FE Mint Booster Series 21 Blazing Blade
キアランの公女 リン,Lyn B21-055N Fire Emblem 0 Cipher FE Mint Booster Series 21 Blazing Blade
イリアの天馬騎士見習い フロリーナ,Florina B21-057N Fire Emblem 0 Cipher FE Mint Booster Series 21 Blazing Blade
エリミーヌ教の修道士 ルセア,Lucius B21-059N Fire Emblem 0 Cipher FE Mint Booster Series 21 Blazing Blade
猛進の斧使い バアトル,
勇猛果敢な侯弟 ヘクトル,
カルレオンの伯爵令嬢 プリシラ,Priscilla B21-066N Fire Emblem 0 Cipher FE Mint Booster Series 21 Blazing Blade
怨敵を狙う剣士 レイヴァン,
信念の竜騎士 ヒース,Heath B21-070N Fire Emblem 0 Cipher FE Mint Booster Series 21 Blazing Blade
勇将の血を引く姫 リリーナ,Lilina B21-072N Fire Emblem 0 Cipher FE Mint Booster Series 21 Binding Blade
孤高の傭兵 ルトガー,Rutger B21-074N Fire Emblem 0 Cipher FE Mint Booster Series 21 Binding Blade
クトラ族長の孫娘 スー,Sue B21-076N Fire Emblem 0 Cipher FE Mint Booster Series 21 Binding Blade
イリアの騎士団員 ノア,
剣姫の血を引く剣士 フィル,Fir B21-083N Fire Emblem 0 Cipher FE Mint Booster Series 21 Binding Blade
サカの隼 シン,Sin B21-084N Fire Emblem 0 Cipher FE Mint Booster Series 21 Binding Blade
母性溢れる姉騎士 ユーノ,Juno B21-087N Fire Emblem 0 Cipher FE Mint Booster Series 21 Binding Blade
女神の愛の伝道者 ポー,
夢の中の友達 ピアニー,Peony B21-092N Fire Emblem 0 Cipher FE Mint Booster Series 21 Heroes
眠れる者の世界へ シャロン,Sharena B21-095N Fire Emblem 0 Cipher FE Mint Booster Series 21 Heroes
悪夢の国の妖精 スカビオサ,Triandra B21-097N Fire Emblem 0 Cipher FE Mint Booster Series 21 Heroes
淫夢の妖精 プルメリア,Plumeria B21-099N Fire Emblem 0 Cipher FE Mint Booster Series 21 Heroes
炎の紋章を継ぐ者 マルス,Marth B22-014N Fire Emblem 0 Cipher Booster Series 22 Mystery of FE
アリティアの癒しの僧 リフ,Wrys B22-018N Fire Emblem 0 Cipher FE Booster Series 22 Mystery of
若き騎士志願者 クリス（女）,Kris Female B22-021N Fire Emblem 0 Cipher FE Booster Series 22 Mystery of
旅立ちの刻 アルム,Alm B22-023N Fire Emblem 0 Cipher FE Booster Series 22 Echoes Heroes
女神に仕えるシスター シルク,Silque B22-026N Fire Emblem 0 Cipher FE Booster Series 22 Echoes Heroes
バルドの血を引く公子 シグルド,Sigurd B22-028N Fire Emblem 0 Cipher FE Booster Series 22 Holy War Heroes
ロプトの血を引く聖女 ディアドラ,Deirdre B22-029N Fire Emblem 0 Cipher FE Booster Series 22 Holy War Heroes
海賊の女頭目 ブリギッド,Brigid B22-031N Fire Emblem 0 Cipher FE Booster Series 22 Holy War Heroes
レンスター再興を夢見て リーフ,Leif B22-034N Fire Emblem 0 Cipher FE Booster Series 22 Thracia 776 Heroes
ダンディライオンの首領 パーン,
アルスターの王女 ミランダ,Miranda B22-037N Fire Emblem 0 Cipher FE Booster Series 22 Thracia 776 Heroes
才気溢れる公子 ロイ,Roy B22-039N Fire Emblem 0 Cipher FE Booster Series 22 Binding Blade Heroes
盟主となる公女 リリーナ,Lilina B22-040N Fire Emblem 0 Cipher FE Booster Series 22 Binding Blade Heroes
友情を信じる公子 エリウッド,Eliwood B22-043N Fire Emblem 0 Cipher FE Booster Series 22 Blazing Blade Heroes
宿命の舞い手 ニニアン,Ninian B22-044N Fire Emblem 0 Cipher FE Booster Series 22 Blazing Blade Heroes
ルネスの妹王女 エイリーク,Eirika B22-045N Fire Emblem 0 Cipher FE Booster Series 22 Sacred Stones Heroes
炎槍の勇王 エフラム,Ephraim B22-046N Fire Emblem 0 Cipher FE Booster Series 22 Sacred Stones Heroes
宮廷魔道士の生き残り ノール,Knoll B22-048N Fire Emblem 0 Cipher FE Booster Series 22 Sacred Stones Heroes
無敵の剣技を継ぐ青年 アイク,Ike B22-050N Fire Emblem 0 Cipher FE Booster Series 22 Radiant Dawn Heroes
傭兵団の才士 セネリオ,
修行中の女剣士 ワユ,Mia B22-054N Fire Emblem 0 Cipher FE Booster Series 22 Radiant Dawn Heroes
暁の団の乙女 ミカヤ,Micaiah B22-055N Fire Emblem 0 Cipher FE Booster Series 22 Radiant Dawn Heroes
秘めたる炎 キサ,Kyza B22-058N Fire Emblem 0 Cipher FE Booster Series 22 Radiant Dawn Heroes
堕ちた光 エルラン,
聖なる血裔の王子 クロム,Chrom B22-061N Fire Emblem 0 Cipher FE Booster Series 22 Awakening Heroes
絶望の未来からきた王女 ルキナ,Lucina B22-063N Fire Emblem 0 Cipher FE Booster Series 22 Awakening Heroes
聖王の戦術師 ルフレ（女）,Robin B22-065N Fire Emblem 0 Cipher FE Booster 22 Awakening Heroes
自警団のプリンセス リズ,Lissa B22-066N Fire Emblem 0 Cipher FE Booster Series 22 Awakening Heroes
イーリスの騎士 フレデリク,Frederick B22-068N Fire Emblem 0 Cipher FE Booster Series 22 Awakening Heroes
ヴィオール公爵家の竜騎士 セルジュ,Cherche B22-070N Fire Emblem 0 Cipher FE Booster Series 22 Awakening Heroes
白夜と暗夜の王子 カムイ（男）,Corrin Male B22-071N Fire Emblem 0 Cipher FE Booster Series 22 If Fates Heroes
透魔の歌姫 アクア,Azura B22-073N Fire Emblem 0 Cipher FE Booster Series 22 If Fates Heroes
闇を斬り裂く白姉 ヒノカ,Hinoka B22-075N Fire Emblem 0 Cipher FE Booster Series 22 If Fates Heroes
南国満喫王子 タクミ,Takumi B22-076N Fire Emblem 0 Cipher FE Booster Series 22 If Fates Heroes
湯けむりの秘密 カミラ,Camilla B22-080N Fire Emblem 0 Cipher FE Booster Series 22 If Fates Heroes
光なき王国の末弟 レオン,Leo B22-082N Fire Emblem 0 Cipher FE Booster Series 22 If Fates Heroes
開かれし国の王子 アルフォンス,
白夢の妖精 ルピナス,Mirabilis B22-088N Fire Emblem 0 Cipher FE Booster Series 22 Heroes
大修道院の教師 ベレト,Byleth B22-089N Fire Emblem 0 Cipher FE Booster Series 22 Three Houses Heroes
気高き黒鷲の級長 エーデルガルト,Edelgard B22-091N Fire Emblem 0 Cipher FE Booster Series 22 Three Houses Heroes
凛々しき青獅子の級長 ディミトリ,Dimitri B22-093N Fire Emblem 0 Cipher FE Booster Series 22 Three Houses Heroes
抜け目なき金鹿の級長 クロード...,Claude B22-095N Fire Emblem 0 Cipher FE Booster Series 22 Three Houses Heroes
護国の老騎士 ギルベルト,Gilbert B22-099N Fire Emblem 0 Cipher FE Booster Series 22 Three Houses Heroes
大人気アイドル子役 源 まもり,Mamori B22-103N Fire Emblem 0 Cipher #FE Booster Series 22 Tokyo Mirage Heroes
ミラクルウタロイド チキ,
